(452, 250, 804, 12, 16, 12, 319.048095703125)
(454, 246, 615, 12, 16, 12, 319.08294677734375)
(462, 242, 706, 12, 16, 12, 319.0986328125)
(472, 238, 615, 12, 16, 12, 319.1301574707031)
(484, 232, 706, 12, 16, 12, 319.16119384765625)
(492, 224, 706, 12, 16, 12, 319.1948547363281)
(502, 220, 706, 12, 16, 12, 319.22540283203125)
(508, 220, 530, 12, 16, 12, 319.2488098144531)
(512, 212, 615, 12, 16, 12, 319.2747497558594)
(522, 208, 706, 12, 16, 12, 319.3103332519531)
(530, 204, 706, 12, 16, 12, 319.3423156738281)
(538, 196, 804, 12, 16, 12, 319.3715515136719)
(546, 192, 706, 12, 16, 12, 319.4073486328125)
(554, 188, 706, 12, 16, 12, 319.4385070800781)
(560, 182, 615, 12, 16, 12, 319.46990966796875)
(572, 178, 530, 12, 16, 12, 319.501708984375)
(578, 172, 706, 12, 16, 12, 319.5346374511719)
(582, 172, 615, 12, 16, 12, 319.5507507324219)
(592, 164, 706, 12, 16, 12, 319.6009216308594)
(600, 160, 615, 12, 16, 12, 319.63055419921875)
(606, 154, 530, 12, 16, 12, 319.66314697265625)
(612, 150, 615, 12, 16, 12, 319.6943359375)
(614, 148, 706, 12, 16, 12, 319.71624755859375)
(622, 144, 530, 12, 16, 12, 319.7455139160156)
(626, 138, 706, 12, 16, 12, 319.7790222167969)
(636, 136, 530, 12, 16, 12, 319.81402587890625)
(642, 132, 530, 12, 16, 12, 319.8424072265625)
(646, 126, 615, 12, 16, 12, 319.8746337890625)
(654, 120, 907, 12, 16, 12, 319.9092712402344)
(658, 120, 706, 12, 16, 12, 319.9202575683594)
(46, 22, 907, 12, 16, 12, 319.97088623046875)
(50, 22, 1017, 12, 16, 12, 319.98736572265625)
(46, 22, 1017, 12, 16, 12, 320.01824951171875)
(48, 22, 1017, 12, 16, 12, 320.067626953125)
(48, 22, 907, 12, 16, 12, 320.0870056152344)
(46, 22, 1134, 12, 16, 12, 320.1012878417969)
(48, 22, 907, 12, 16, 12, 320.137451171875)
(48, 20, 706, 12, 16, 12, 320.1664123535156)
(46, 22, 1017, 12, 16, 12, 320.1961669921875)
(48, 22, 907, 12, 16, 12, 320.21588134765625)
(48, 24, 1134, 12, 16, 12, 320.2440185546875)
(48, 22, 1017, 12, 16, 12, 320.2794494628906)
(48, 20, 804, 12, 16, 12, 320.31597900390625)
(48, 22, 907, 12, 16, 12, 320.3431091308594)
(242, 424, 615, 12, 16, 12, 320.3758239746094)
(48, 20, 706, 12, 16, 12, 320.4134521484375)
(48, 20, 907, 12, 16, 12, 320.4384765625)
(46, 22, 907, 12, 16, 12, 320.47088623046875)
(48, 22, 1017, 12, 16, 12, 320.5074462890625)
(46, 22, 907, 12, 16, 12, 320.5694580078125)
(48, 20, 1017, 12, 16, 12, 320.60498046875)
(48, 22, 1017, 12, 16, 12, 320.6371154785156)
(48, 20, 907, 12, 16, 12, 320.6907043457031)
(48, 20, 804, 12, 16, 12, 320.7160339355469)
(48, 20, 1017, 12, 16, 12, 320.74652099609375)
(46, 22, 1134, 12, 16, 12, 320.7871398925781)
(48, 28, 804, 12, 16, 12, 320.8179016113281)
(8, 456, 706, 12, 16, 12, 320.84710693359375)
(10, 452, 530, 12, 16, 12, 320.88006591796875)
(48, 20, 907, 12, 16, 12, 320.9151916503906)
(48, 22, 1017, 12, 16, 12, 320.9418640136719)
(48, 20, 706, 12, 16, 12, 320.9776611328125)
(48, 16, 530, 12, 16, 12, 321.0108947753906)
(8, 456, 615, 12, 16, 12, 321.0386962890625)
(48, 22, 907, 12, 16, 12, 321.05535888671875)
(46, 24, 1134, 12, 16, 12, 321.0868835449219)
(8, 456, 706, 12, 16, 12, 321.1357116699219)
(48, 22, 907, 12, 16, 12, 321.1517028808594)
(46, 22, 1134, 12, 16, 12, 321.18450927734375)
(48, 20, 706, 12, 16, 12, 321.21429443359375)
(48, 22, 907, 12, 16, 12, 321.2508850097656)
(46, 22, 907, 12, 16, 12, 321.2854309082031)
(46, 22, 1134, 12, 16, 12, 321.31304931640625)
(48, 20, 706, 12, 16, 12, 321.346435546875)
(44, 24, 1134, 12, 16, 12, 321.3832702636719)
(30, 46, 706, 12, 16, 12, 321.410400390625)
(46, 22, 1134, 12, 16, 12, 321.4437561035156)
(48, 22, 1017, 12, 16, 12, 321.4623718261719)
(48, 20, 804, 12, 16, 12, 321.50732421875)
(50, 20, 804, 12, 16, 12, 321.5411376953125)
(46, 24, 1134, 12, 16, 12, 321.5570983886719)
(46, 20, 804, 12, 16, 12, 321.59161376953125)
(48, 22, 1017, 12, 16, 12, 321.62158203125)
(46, 22, 907, 12, 16, 12, 321.6582946777344)
(8, 456, 706, 12, 16, 12, 321.7190246582031)
(48, 20, 804, 12, 16, 12, 321.755126953125)
(6, 450, 615, 12, 16, 12, 321.7848205566406)
(46, 22, 1134, 12, 16, 12, 321.81622314453125)
(48, 20, 804, 12, 16, 12, 321.8481750488281)
(636, 48, 615, 12, 16, 12, 321.8797302246094)
(46, 24, 1134, 12, 16, 12, 321.91351318359375)
(50, 20, 804, 12, 16, 12, 321.92919921875)
(48, 22, 907, 12, 16, 12, 321.97735595703125)
(48, 22, 1017, 12, 16, 12, 322.009033203125)
(48, 20, 907, 12, 16, 12, 322.025634765625)
(48, 22, 1017, 12, 16, 12, 322.060546875)
(46, 20, 804, 12, 16, 12, 322.0922546386719)
(48, 22, 907, 12, 16, 12, 322.1208190917969)
(48, 22, 1017, 12, 16, 12, 322.1876220703125)
(46, 28, 530, 12, 16, 12, 322.22113037109375)
(46, 24, 1134, 12, 16, 12, 322.2510986328125)
(10, 450, 615, 12, 16, 12, 322.2835998535156)
(46, 22, 907, 12, 16, 12, 322.3205871582031)
(46, 24, 1134, 12, 16, 12, 322.3509826660156)
(48, 20, 804, 12, 16, 12, 322.38092041015625)
(48, 28, 530, 12, 16, 12, 322.4317932128906)
(48, 22, 907, 12, 16, 12, 322.46124267578125)
(48, 20, 804, 12, 16, 12, 322.4956970214844)
