(508, 290, 615, 12, 16, 12, 242.05227661132812)
(508, 290, 804, 12, 16, 12, 242.10379028320312)
(508, 288, 804, 12, 16, 12, 242.12255859375)
(512, 290, 530, 12, 16, 12, 242.1507568359375)
(510, 288, 706, 12, 16, 12, 242.1822052001953)
(512, 286, 530, 12, 16, 12, 242.21981811523438)
(510, 288, 706, 12, 16, 12, 242.23263549804688)
(512, 288, 706, 12, 16, 12, 242.2799072265625)
(514, 286, 706, 12, 16, 12, 242.3133544921875)
(514, 284, 706, 12, 16, 12, 242.3450164794922)
(516, 284, 706, 12, 16, 12, 242.3756866455078)
(518, 282, 615, 12, 16, 12, 242.40805053710938)
(516, 282, 706, 12, 16, 12, 242.4258575439453)
(516, 284, 706, 12, 16, 12, 242.459228515625)
(518, 280, 615, 12, 16, 12, 242.49609375)
(520, 280, 804, 12, 16, 12, 242.52316284179688)
(520, 278, 706, 12, 16, 12, 242.55337524414062)
(520, 276, 706, 12, 16, 12, 242.5935516357422)
(520, 276, 615, 12, 16, 12, 242.61997985839844)
(520, 274, 615, 12, 16, 12, 242.65109252929688)
(522, 272, 615, 12, 16, 12, 242.68710327148438)
(522, 270, 530, 12, 16, 12, 242.701904296875)
(524, 268, 706, 12, 16, 12, 242.7494354248047)
(522, 268, 530, 12, 16, 12, 242.76824951171875)
(522, 266, 530, 12, 16, 12, 242.79681396484375)
(526, 266, 706, 12, 16, 12, 242.83013916015625)
(526, 262, 615, 12, 16, 12, 242.8673553466797)
(526, 260, 530, 12, 16, 12, 242.89764404296875)
(526, 258, 530, 12, 16, 12, 242.9256591796875)
(528, 258, 530, 12, 16, 12, 242.96505737304688)
(526, 256, 615, 12, 16, 12, 242.99131774902344)
(528, 254, 615, 12, 16, 12, 243.0220184326172)
(530, 252, 804, 12, 16, 12, 243.05906677246094)
(530, 252, 706, 12, 16, 12, 243.09165954589844)
(530, 250, 706, 12, 16, 12, 243.12149047851562)
(528, 248, 530, 12, 16, 12, 243.14175415039062)
(532, 248, 615, 12, 16, 12, 243.17071533203125)
(534, 246, 615, 12, 16, 12, 243.20310974121094)
(536, 246, 530, 12, 16, 12, 243.2351531982422)
(534, 244, 530, 12, 16, 12, 243.26718139648438)
(532, 244, 615, 12, 16, 12, 243.29739379882812)
(534, 244, 706, 12, 16, 12, 243.33090209960938)
(532, 244, 530, 12, 16, 12, 243.349853515625)
(534, 242, 706, 12, 16, 12, 243.3875274658203)
(536, 242, 615, 12, 16, 12, 243.41268920898438)
(538, 240, 530, 12, 16, 12, 243.44375610351562)
(536, 242, 706, 12, 16, 12, 243.47869873046875)
